"GEO_ID","NAME","B25077_001E","B25077_001M"
"1400000US06037123901","Census Tract 1239.01, Los Angeles County, California","548400","62332"
"1400000US06037139503","Census Tract 1395.03, Los Angeles County, California","373500","38892"
"1400000US06037106111","Census Tract 1061.11, Los Angeles County, California","454500","35597"
"1400000US06037191710","Census Tract 1917.10, Los Angeles County, California","691700","393337"
"1400000US06037117510","Census Tract 1175.10, Los Angeles County, California","351300","39132"
"1400000US06037241001","Census Tract 2410.01, Los Angeles County, California","312400","35623"
"1400000US06037240010","Census Tract 2400.10, Los Angeles County, California","336000","87173"
"1400000US06037134103","Census Tract 1341.03, Los Angeles County, California","481700","25412"
"1400000US06037212306","Census Tract 2123.06, Los Angeles County, California","446000","24303"
"1400000US06037191301","Census Tract 1913.01, Los Angeles County, California","483300","96116"
"1400000US06037127910","Census Tract 1279.10, Los Angeles County, California","450000","18702"
"1400000US06037543305","Census Tract 5433.05, Los Angeles County, California","87600","5973"
"1400000US06037227020","Census Tract 2270.20, Los Angeles County, California","335600","44059"
"1400000US06037531701","Census Tract 5317.01, Los Angeles County, California","388200","31131"
"1400000US06037238000","Census Tract 2380, Los Angeles County, California","395500","33977"
"1400000US06037276604","Census Tract 2766.04, Los Angeles County, California","669300","217639"
"1400000US06037217002","Census Tract 2170.02, Los Angeles County, California","1029200","99409"
"1400000US06037430501","Census Tract 4305.01, Los Angeles County, California","959300","64561"
"1400000US06037481714","Census Tract 4817.14, Los Angeles County, California","474100","47145"
"1400000US06037135203","Census Tract 1352.03, Los Angeles County, California","636600","19736"
"1400000US06037275602","Census Tract 2756.02, Los Angeles County, California","988000","79634"
"1400000US06037575901","Census Tract 5759.01, Los Angeles County, California","309900","22527"
"1400000US06037407601","Census Tract 4076.01, Los Angeles County, California","380900","24732"
"1400000US06037197410","Census Tract 1974.10, Los Angeles County, California","873100","91363"
"1400000US06037301601","Census Tract 3016.01, Los Angeles County, California","671100","118117"
"1400000US06037550500","Census Tract 5505, Los Angeles County, California","616400","41512"
"1400000US06037134306","Census Tract 1343.06, Los Angeles County, California","380600","57679"
"1400000US06037242300","Census Tract 2423, Los Angeles County, California","288700","61371"
"1400000US06037106112","Census Tract 1061.12, Los Angeles County, California","454800","16266"
"1400000US06037603600","Census Tract 6036, Los Angeles County, California","453100","15030"
"1400000US06037265410","Census Tract 2654.10, Los Angeles County, California","1684600","131650"
"1400000US06037293307","Census Tract 2933.07, Los Angeles County, California","321700","34822"
"1400000US06037920032","Census Tract 9200.32, Los Angeles County, California","632500","9514"
"1400000US06037401202","Census Tract 4012.02, Los Angeles County, California","467800","15551"
"1400000US06037403722","Census Tract 4037.22, Los Angeles County, California","493900","41565"
"1400000US06037293202","Census Tract 2932.02, Los Angeles County, California","387300","49772"
"1400000US06037910301","Census Tract 9103.01, Los Angeles County, California","360300","16047"
"1400000US06037183101","Census Tract 1831.01, Los Angeles County, California","631600","27316"
"1400000US06037920322","Census Tract 9203.22, Los Angeles County, California","521300","39007"
"1400000US06037113213","Census Tract 1132.13, Los Angeles County, California","520600","55594"
"1400000US06037199110","Census Tract 1991.10, Los Angeles County, California","462900","41353"
"1400000US06037226410","Census Tract 2264.10, Los Angeles County, California","393800","136377"
"1400000US06037226420","Census Tract 2264.20, Los Angeles County, California","356500","27569"
"1400000US06037191500","Census Tract 1915, Los Angeles County, California","737900","117114"
"1400000US06037430701","Census Tract 4307.01, Los Angeles County, California","1234700","93987"
"1400000US06037406102","Census Tract 4061.02, Los Angeles County, California","474600","45544"
"1400000US06037267800","Census Tract 2678, Los Angeles County, California","1168100","102793"
"1400000US06037104620","Census Tract 1046.20, Los Angeles County, California","395700","34608"
"1400000US06037535606","Census Tract 5356.06, Los Angeles County, California","344600","28857"
"1400000US06037480802","Census Tract 4808.02, Los Angeles County, California","558900","35474"
"1400000US06037554511","Census Tract 5545.11, Los Angeles County, California","682200","25748"
"1400000US06037542800","Census Tract 5428, Los Angeles County, California","328000","15314"
"1400000US06037240401","Census Tract 2404.01, Los Angeles County, California","364600","67598"
"1400000US06037407502","Census Tract 4075.02, Los Angeles County, California","423400","22903"
"1400000US06037113235","Census Tract 1132.35, Los Angeles County, California","518000","56126"
"1400000US06037294701","Census Tract 2947.01, Los Angeles County, California","419800","42892"
"1400000US06037124204","Census Tract 1242.04, Los Angeles County, California","430600","206922"
"1400000US06037433503","Census Tract 4335.03, Los Angeles County, California","489700","49529"
"1400000US06037901008","Census Tract 9010.08, Los Angeles County, California","224400","17609"
"1400000US06037463000","Census Tract 4630, Los Angeles County, California","922900","47041"
"1400000US06037143902","Census Tract 1439.02, Los Angeles County, California","1236200","346117"
"1400000US06037534404","Census Tract 5344.04, Los Angeles County, California","338100","58747"
"1400000US06037128220","Census Tract 1282.20, Los Angeles County, California","624200","42913"
"1400000US06037543502","Census Tract 5435.02, Los Angeles County, California","444700","25610"
"1400000US06037219700","Census Tract 2197, Los Angeles County, California","504300","62559"
"1400000US06037119001","Census Tract 1190.01, Los Angeles County, California","422000","13575"
"1400000US06037533106","Census Tract 5331.06, Los Angeles County, California","372400","74013"
"1400000US06037121600","Census Tract 1216, Los Angeles County, California","487600","32797"
"1400000US06037533203","Census Tract 5332.03, Los Angeles County, California","360800","24062"
"1400000US06037602900","Census Tract 6029, Los Angeles County, California","299300","69127"
"1400000US06037541605","Census Tract 5416.05, Los Angeles County, California","339100","19876"
"1400000US06037572700","Census Tract 5727, Los Angeles County, California","358600","13047"
"1400000US06037920036","Census Tract 9200.36, Los Angeles County, California","420600","18560"
"1400000US06037552700","Census Tract 5527, Los Angeles County, California","408400","19126"
"1400000US06037601501","Census Tract 6015.01, Los Angeles County, California","410000","45764"
"1400000US06037237202","Census Tract 2372.02, Los Angeles County, California","384100","31023"
"1400000US06037311400","Census Tract 3114, Los Angeles County, California","708200","39375"
"1400000US06037119900","Census Tract 1199, Los Angeles County, California","401400","20355"
"1400000US06037577602","Census Tract 5776.02, Los Angeles County, California","656400","55664"
"1400000US06037121222","Census Tract 1212.22, Los Angeles County, California","453000","25324"
"1400000US06037271701","Census Tract 2717.01, Los Angeles County, California","1045700","126516"
"1400000US06037620521","Census Tract 6205.21, Los Angeles County, California","794200","52657"
"1400000US06037531202","Census Tract 5312.02, Los Angeles County, California","409400","44631"
"1400000US06037301502","Census Tract 3015.02, Los Angeles County, California","481800","66959"
"1400000US06037542200","Census Tract 5422, Los Angeles County, California","323400","23739"
"1400000US06037600801","Census Tract 6008.01, Los Angeles County, California","440400","43454"
"1400000US06037920106","Census Tract 9201.06, Los Angeles County, California","329200","18444"
"1400000US06037231800","Census Tract 2318, Los Angeles County, California","376900","53229"
"1400000US06037670407","Census Tract 6704.07, Los Angeles County, California","965600","136633"
"1400000US06037231210","Census Tract 2312.10, Los Angeles County, California","353400","79513"
"1400000US06037461300","Census Tract 4613, Los Angeles County, California","667800","43020"
"1400000US06037576602","Census Tract 5766.02, Los Angeles County, California","534700","130362"
"1400000US06037221401","Census Tract 2214.01, Los Angeles County, California","659100","272683"
"1400000US06037800203","Census Tract 8002.03, Los Angeles County, California","1681600","419781"
"1400000US06037554103","Census Tract 5541.03, Los Angeles County, California","460200","25611"
"1400000US06037213100","Census Tract 2131, Los Angeles County, California","814700","80207"
"1400000US06037920038","Census Tract 9200.38, Los Angeles County, California","236600","19992"
"1400000US06037218500","Census Tract 2185, Los Angeles County, California","636000","36931"
"1400000US06037900900","Census Tract 9009, Los Angeles County, California","271200","22835"
"1400000US06037572002","Census Tract 5720.02, Los Angeles County, California","396400","55592"
"1400000US06037533501","Census Tract 5335.01, Los Angeles County, California","394200","39302"
"1400000US06037106642","Census Tract 1066.42, Los Angeles County, California","604100","26409"
"1400000US06037128910","Census Tract 1289.10, Los Angeles County, California","771300","70393"
"1400000US06037293302","Census Tract 2933.02, Los Angeles County, California","489400","27435"
"1400000US06037570902","Census Tract 5709.02, Los Angeles County, California","533600","35872"
"1400000US06037212620","Census Tract 2126.20, Los Angeles County, California","1008100","591017"
"1400000US06037533502","Census Tract 5335.02, Los Angeles County, California","372800","49768"
"1400000US06037195901","Census Tract 1959.01, Los Angeles County, California","836500","217254"
"1400000US06037670701","Census Tract 6707.01, Los Angeles County, California","801500","34881"
"1400000US06037534203","Census Tract 5342.03, Los Angeles County, California","368800","182900"
"1400000US06037201700","Census Tract 2017, Los Angeles County, California","456400","19406"
"1400000US06037650702","Census Tract 6507.02, Los Angeles County, California","815600","30302"
"1400000US06037533107","Census Tract 5331.07, Los Angeles County, California","401100","49570"
"1400000US06037294820","Census Tract 2948.20, Los Angeles County, California","382400","89493"
"1400000US06037134423","Census Tract 1344.23, Los Angeles County, California","633800","24584"
"1400000US06037550902","Census Tract 5509.02, Los Angeles County, California","632900","36361"
"1400000US06037119700","Census Tract 1197, Los Angeles County, California","495100","37340"
"1400000US06037104103","Census Tract 1041.03, Los Angeles County, California","429200","18321"
"1400000US06037500900","Census Tract 5009, Los Angeles County, California","400100","24394"
"1400000US06037502802","Census Tract 5028.02, Los Angeles County, California","457700","19500"
"1400000US06037910715","Census Tract 9107.15, Los Angeles County, California","223000","9183"
"1400000US06037670324","Census Tract 6703.24, Los Angeles County, California","1566000","160068"
"1400000US06037530700","Census Tract 5307, Los Angeles County, California","389600","43422"
"1400000US06037535902","Census Tract 5359.02, Los Angeles County, California","394800","19503"
"1400000US06037231500","Census Tract 2315, Los Angeles County, California","397200","55551"
"1400000US06037574800","Census Tract 5748, Los Angeles County, California","963800","159619"
"1400000US06037433305","Census Tract 4333.05, Los Angeles County, California","365600","23935"
"1400000US06037462301","Census Tract 4623.01, Los Angeles County, California","541900","81196"
"1400000US06037121210","Census Tract 1212.10, Los Angeles County, California","411200","24686"
"1400000US06037301300","Census Tract 3013, Los Angeles County, California","1042000","97704"
"1400000US06037402903","Census Tract 4029.03, Los Angeles County, California","379700","28361"
"1400000US06037123204","Census Tract 1232.04, Los Angeles County, California","448900","55842"
"1400000US06037543702","Census Tract 5437.02, Los Angeles County, California","402100","30847"
"1400000US06037238320","Census Tract 2383.20, Los Angeles County, California","419400","52351"
"1400000US06037900102","Census Tract 9001.02, Los Angeles County, California","123100","87805"
"1400000US06037533002","Census Tract 5330.02, Los Angeles County, California","295600","28403"
"1400000US06037535701","Census Tract 5357.01, Los Angeles County, California","388200","28766"
"1400000US06037620601","Census Tract 6206.01, Los Angeles County, California","723800","63994"
"1400000US06037910711","Census Tract 9107.11, Los Angeles County, California","180500","12589"
"1400000US06037231600","Census Tract 2316, Los Angeles County, California","474600","35486"
"1400000US06037272202","Census Tract 2722.02, Los Angeles County, California","757500","98648"
"1400000US06037503104","Census Tract 5031.04, Los Angeles County, California","407000","23906"
"1400000US06037532304","Census Tract 5323.04, Los Angeles County, California","437400","47375"
"1400000US06037553702","Census Tract 5537.02, Los Angeles County, California","270900","37781"
"1400000US06037267600","Census Tract 2676, Los Angeles County, California","862800","60045"
"1400000US06037400304","Census Tract 4003.04, Los Angeles County, California","487500","26180"
"1400000US06037195720","Census Tract 1957.20, Los Angeles County, California","588400","83529"
"1400000US06037183510","Census Tract 1835.10, Los Angeles County, California","620000","38950"
"1400000US06037551300","Census Tract 5513, Los Angeles County, California","368000","41064"
