"GEO_ID","NAME","B19083_001E","B19083_001M"
"id","Geographic Area Name","Estimate!!Gini Index","Margin of Error!!Gini Index"
"1400000US17031813801","Census Tract 8138.01, Cook County, Illinois","0.3449","0.0416"
"1400000US17031824602","Census Tract 8246.02, Cook County, Illinois","0.3755","0.0355"
"1400000US17031818401","Census Tract 8184.01, Cook County, Illinois","0.3896","0.0412"
"1400000US17031818700","Census Tract 8187, Cook County, Illinois","0.5023","0.0880"
"1400000US17031838600","Census Tract 8386, Cook County, Illinois","0.4354","0.0794"
"1400000US17031062000","Census Tract 620, Cook County, Illinois","0.4017","0.0334"
"1400000US17031340500","Census Tract 3405, Cook County, Illinois","0.5220","0.0469"
"1400000US17031807400","Census Tract 8074, Cook County, Illinois","0.4562","0.0459"
"1400000US17031801800","Census Tract 8018, Cook County, Illinois","0.5045","0.0411"
"1400000US17031630900","Census Tract 6309, Cook County, Illinois","0.3543","0.0304"
"1400000US17031140100","Census Tract 1401, Cook County, Illinois","0.4170","0.0465"
"1400000US17031805201","Census Tract 8052.01, Cook County, Illinois","0.4117","0.0455"
"1400000US17031830600","Census Tract 8306, Cook County, Illinois","0.4613","0.0700"
"1400000US17031040201","Census Tract 402.01, Cook County, Illinois","0.3860","0.0369"
"1400000US17031804311","Census Tract 8043.11, Cook County, Illinois","0.4117","0.0687"
"1400000US17031838200","Census Tract 8382, Cook County, Illinois","0.5366","0.0706"
"1400000US17031040402","Census Tract 404.02, Cook County, Illinois","0.4776","0.0563"
"1400000US17031310200","Census Tract 3102, Cook County, Illinois","0.4086","0.0580"
"1400000US17031804611","Census Tract 8046.11, Cook County, Illinois","0.4223","0.0647"
"1400000US17031520400","Census Tract 5204, Cook County, Illinois","0.4341","0.0554"
"1400000US17031828602","Census Tract 8286.02, Cook County, Illinois","0.3492","0.0313"
"1400000US17031071200","Census Tract 712, Cook County, Illinois","0.5199","0.0800"
"1400000US17031817300","Census Tract 8173, Cook County, Illinois","0.4765","0.0551"
"1400000US17031240200","Census Tract 2402, Cook County, Illinois","0.4806","0.0486"
"1400000US17031260800","Census Tract 2608, Cook County, Illinois","0.5851","0.1110"
"1400000US17031500300","Census Tract 5003, Cook County, Illinois","0.5004","0.0835"
"1400000US17031570100","Census Tract 5701, Cook County, Illinois","0.3657","0.0446"
"1400000US17031160400","Census Tract 1604, Cook County, Illinois","0.4279","0.0386"
"1400000US17031030500","Census Tract 305, Cook County, Illinois","0.3964","0.0333"
"1400000US17031770601","Census Tract 7706.01, Cook County, Illinois","0.3531","0.0380"
"1400000US17031020701","Census Tract 207.01, Cook County, Illinois","0.4372","0.0380"
"1400000US17031161100","Census Tract 1611, Cook County, Illinois","0.4738","0.0527"
"1400000US17031808800","Census Tract 8088, Cook County, Illinois","0.5562","0.0329"
"1400000US17031430400","Census Tract 4304, Cook County, Illinois","0.4725","0.0748"
"1400000US17031330100","Census Tract 3301, Cook County, Illinois","0.5264","0.0467"
"1400000US17031251800","Census Tract 2518, Cook County, Illinois","0.4583","0.0517"
"1400000US17031810701","Census Tract 8107.01, Cook County, Illinois","0.4379","0.0385"
"1400000US17031804405","Census Tract 8044.05, Cook County, Illinois","0.3460","0.0537"
"1400000US17031010701","Census Tract 107.01, Cook County, Illinois","0.4511","0.0645"
"1400000US17031252202","Census Tract 2522.02, Cook County, Illinois","0.4988","0.0490"
"1400000US17031520300","Census Tract 5203, Cook County, Illinois","0.4304","0.0968"
"1400000US17031825600","Census Tract 8256, Cook County, Illinois","0.4141","0.0383"
"1400000US17031804202","Census Tract 8042.02, Cook County, Illinois","0.4507","0.0429"
"1400000US17031812700","Census Tract 8127, Cook County, Illinois","0.5776","0.0356"
"1400000US17031822601","Census Tract 8226.01, Cook County, Illinois","0.3646","0.0302"
"1400000US17031833000","Census Tract 8330, Cook County, Illinois","0.4945","0.0649"
"1400000US17031806002","Census Tract 8060.02, Cook County, Illinois","0.3849","0.0382"
"1400000US17031350400","Census Tract 3504, Cook County, Illinois","0.4838","0.0512"
"1400000US17031824115","Census Tract 8241.15, Cook County, Illinois","0.3478","0.0285"
"1400000US17031010202","Census Tract 102.02, Cook County, Illinois","0.4285","0.0433"
"1400000US17031301803","Census Tract 3018.03, Cook County, Illinois","0.4216","0.0372"
"1400000US17031480200","Census Tract 4802, Cook County, Illinois","0.3896","0.0571"
"1400000US17031816100","Census Tract 8161, Cook County, Illinois","0.4382","0.0420"
"1400000US17031843100","Census Tract 8431, Cook County, Illinois","0.6143","0.0598"
"1400000US17031010400","Census Tract 104, Cook County, Illinois","0.4753","0.0503"
"1400000US17031827200","Census Tract 8272, Cook County, Illinois","0.4698","0.0419"
"1400000US17031810501","Census Tract 8105.01, Cook County, Illinois","0.4547","0.0447"
"1400000US17031820901","Census Tract 8209.01, Cook County, Illinois","0.4079","0.0543"
"1400000US17031839800","Census Tract 8398, Cook County, Illinois","0.4260","0.0399"
"1400000US17031410200","Census Tract 4102, Cook County, Illinois","0.5630","0.0987"
"1400000US17031816000","Census Tract 8160, Cook County, Illinois","0.4658","0.0485"
"1400000US17031050800","Census Tract 508, Cook County, Illinois","0.4843","0.0515"
"1400000US17031815702","Census Tract 8157.02, Cook County, Illinois","0.5207","0.0576"
"1400000US17031823400","Census Tract 8234, Cook County, Illinois","0.4142","0.0388"
"1400000US17031220601","Census Tract 2206.01, Cook County, Illinois","0.4428","0.0530"
"1400000US17031805600","Census Tract 8056, Cook County, Illinois","0.4091","0.0346"
"1400000US17031600600","Census Tract 6006, Cook County, Illinois","0.4348","0.0548"
"1400000US17031063100","Census Tract 631, Cook County, Illinois","0.4695","0.0470"
"1400000US17031804804","Census Tract 8048.04, Cook County, Illinois","0.3280","0.0385"
"1400000US17031720400","Census Tract 7204, Cook County, Illinois","0.3155","0.0343"
"1400000US17031807300","Census Tract 8073, Cook County, Illinois","0.4432","0.0350"
"1400000US17031410900","Census Tract 4109, Cook County, Illinois","0.5133","0.0467"
"1400000US17031251400","Census Tract 2514, Cook County, Illinois","0.4513","0.0301"
"1400000US17031809300","Census Tract 8093, Cook County, Illinois","0.6457","0.0462"
"1400000US17031530600","Census Tract 5306, Cook County, Illinois","0.4902","0.0659"
"1400000US17031230700","Census Tract 2307, Cook County, Illinois","0.3754","0.0348"
"1400000US17031836100","Census Tract 8361, Cook County, Illinois","0.4686","0.0399"
"1400000US17031802608","Census Tract 8026.08, Cook County, Illinois","0.4727","0.0523"
"1400000US17031815701","Census Tract 8157.01, Cook County, Illinois","0.4082","0.0530"
"1400000US17031814000","Census Tract 8140, Cook County, Illinois","0.3889","0.0366"
"1400000US17031030604","Census Tract 306.04, Cook County, Illinois","0.5601","0.0770"
"1400000US17031460600","Census Tract 4606, Cook County, Illinois","0.3737","0.0589"
"1400000US17031814900","Census Tract 8149, Cook County, Illinois","0.3984","0.0490"
"1400000US17031827802","Census Tract 8278.02, Cook County, Illinois","0.3433","0.0440"
"1400000US17031760802","Census Tract 7608.02, Cook County, Illinois","0.4349","0.0450"
"1400000US17031834500","Census Tract 8345, Cook County, Illinois","0.4661","0.0548"
"1400000US17031807600","Census Tract 8076, Cook County, Illinois","0.3879","0.0377"
"1400000US17031820400","Census Tract 8204, Cook County, Illinois","0.4285","0.0434"
"1400000US17031170900","Census Tract 1709, Cook County, Illinois","0.3829","0.0421"
"1400000US17031823602","Census Tract 8236.02, Cook County, Illinois","0.3983","0.0468"
"1400000US17031690500","Census Tract 6905, Cook County, Illinois","0.5012","0.0882"
"1400000US17031491200","Census Tract 4912, Cook County, Illinois","0.4649","0.0434"
"1400000US17031818600","Census Tract 8186, Cook County, Illinois","0.3756","0.0464"
"1400000US17031560800","Census Tract 5608, Cook County, Illinois","0.4108","0.0360"
"1400000US17031800800","Census Tract 8008, Cook County, Illinois","0.5436","0.0594"
"1400000US17031822000","Census Tract 8220, Cook County, Illinois","0.3458","0.0355"
"1400000US17031842200","Census Tract 8422, Cook County, Illinois","0.4674","0.0440"
"1400000US17031842800","Census Tract 8428, Cook County, Illinois","0.3504","0.0380"
"1400000US17031410100","Census Tract 4101, Cook County, Illinois","0.5141","0.0567"
"1400000US17031301200","Census Tract 3012, Cook County, Illinois","0.4752","0.0653"
"1400000US17031381900","Census Tract 3819, Cook County, Illinois","0.5141","0.0624"
"1400000US17031150502","Census Tract 1505.02, Cook County, Illinois","0.4843","0.0655"
"1400000US17031170600","Census Tract 1706, Cook County, Illinois","0.3884","0.0318"
"1400000US17031803608","Census Tract 8036.08, Cook County, Illinois","0.5110","0.0677"
"1400000US17031828201","Census Tract 8282.01, Cook County, Illinois","0.4453","0.1018"
"1400000US17031100700","Census Tract 1007, Cook County, Illinois","0.3824","0.0319"
"1400000US17031804306","Census Tract 8043.06, Cook County, Illinois","0.3710","0.0366"
"1400000US17031161200","Census Tract 1612, Cook County, Illinois","0.4124","0.0331"
"1400000US17031800600","Census Tract 8006, Cook County, Illinois","0.5021","0.0393"
"1400000US17031802004","Census Tract 8020.04, Cook County, Illinois","0.4849","0.0638"
"1400000US17031825000","Census Tract 8250, Cook County, Illinois","0.4048","0.0418"
"1400000US17031160602","Census Tract 1606.02, Cook County, Illinois","0.4132","0.0392"
"1400000US17031520600","Census Tract 5206, Cook County, Illinois","0.3749","0.0418"
"1400000US17031460500","Census Tract 4605, Cook County, Illinois","0.3941","0.0467"
"1400000US17031711500","Census Tract 7115, Cook County, Illinois","0.4538","0.0524"
"1400000US17031803007","Census Tract 8030.07, Cook County, Illinois","0.3883","0.0420"
"1400000US17031804603","Census Tract 8046.03, Cook County, Illinois","0.3681","0.0438"
"1400000US17031841700","Census Tract 8417, Cook County, Illinois","0.4579","0.0470"
"1400000US17031805110","Census Tract 8051.10, Cook County, Illinois","0.3812","0.0286"
"1400000US17031804305","Census Tract 8043.05, Cook County, Illinois","0.3493","0.0421"
"1400000US17031819400","Census Tract 8194, Cook County, Illinois","0.3853","0.0445"
"1400000US17031550200","Census Tract 5502, Cook County, Illinois","0.4324","0.0516"
"1400000US17031061800","Census Tract 618, Cook County, Illinois","0.3614","0.0564"
"1400000US17031827700","Census Tract 8277, Cook County, Illinois","0.4387","0.0521"
"1400000US17031061500","Census Tract 615, Cook County, Illinois","0.4488","0.0650"
"1400000US17031430900","Census Tract 4309, Cook County, Illinois","0.4808","0.0608"
"1400000US17031806502","Census Tract 8065.02, Cook County, Illinois","0.3384","0.0243"
"1400000US17031711000","Census Tract 7110, Cook County, Illinois","0.3731","0.0640"
"1400000US17031140500","Census Tract 1405, Cook County, Illinois","0.4338","0.0529"
"1400000US17031819500","Census Tract 8195, Cook County, Illinois","0.4654","0.0543"
"1400000US17031050500","Census Tract 505, Cook County, Illinois","0.4465","0.0486"
"1400000US17031841400","Census Tract 8414, Cook County, Illinois","0.4857","0.0682"
"1400000US17031700402","Census Tract 7004.02, Cook County, Illinois","0.3984","0.0558"
"1400000US17031835900","Census Tract 8359, Cook County, Illinois","0.5743","0.0597"
"1400000US17031390400","Census Tract 3904, Cook County, Illinois","0.6015","0.0435"
"1400000US17031822900","Census Tract 8229, Cook County, Illinois","0.3425","0.0380"
"1400000US17031081403","Census Tract 814.03, Cook County, Illinois","0.5025","0.0430"
"1400000US17031823605","Census Tract 8236.05, Cook County, Illinois","0.4256","0.0451"
"1400000US17031050300","Census Tract 503, Cook County, Illinois","0.4478","0.0472"
"1400000US17031380200","Census Tract 3802, Cook County, Illinois","0.5442","0.0427"
"1400000US17031813600","Census Tract 8136, Cook County, Illinois","0.3641","0.0480"
"1400000US17031825503","Census Tract 8255.03, Cook County, Illinois","0.4113","0.0579"
"1400000US17031770400","Census Tract 7704, Cook County, Illinois","0.3885","0.0483"
"1400000US17031260900","Census Tract 2609, Cook County, Illinois","0.4559","0.0794"
"1400000US17031822602","Census Tract 8226.02, Cook County, Illinois","0.4207","0.0382"
"1400000US17031803014","Census Tract 8030.14, Cook County, Illinois","0.4528","0.0378"
"1400000US17031100100","Census Tract 1001, Cook County, Illinois","0.5393","0.1569"
"1400000US17031821002","Census Tract 8210.02, Cook County, Illinois","0.4140","0.0428"
"1400000US17031837100","Census Tract 8371, Cook County, Illinois","0.5112","0.0418"
"1400000US17031010502","Census Tract 105.02, Cook County, Illinois","0.4457","0.0432"
"1400000US17031671600","Census Tract 6716, Cook County, Illinois","0.4511","0.0692"
"1400000US17031809800","Census Tract 8098, Cook County, Illinois","0.5599","0.0535"
"1400000US17031816200","Census Tract 8162, Cook County, Illinois","0.5010","0.0531"
"1400000US17031062600","Census Tract 626, Cook County, Illinois","0.4685","0.0386"
"1400000US17031490902","Census Tract 4909.02, Cook County, Illinois","0.4422","0.0373"
"1400000US17031411200","Census Tract 4112, Cook County, Illinois","0.6303","0.0379"
"1400000US17031814200","Census Tract 8142, Cook County, Illinois","0.3575","0.0299"
"1400000US17031231100","Census Tract 2311, Cook County, Illinois","0.5686","0.0834"
"1400000US17031818300","Census Tract 8183, Cook County, Illinois","0.4230","0.0951"
"1400000US17031720600","Census Tract 7206, Cook County, Illinois","0.4036","0.0662"
"1400000US17031819200","Census Tract 8192, Cook County, Illinois","0.3806","0.0590"
"1400000US17031824507","Census Tract 8245.07, Cook County, Illinois","0.3816","0.0335"
"1400000US17031802900","Census Tract 8029, Cook County, Illinois","0.3678","0.0427"
"1400000US17031834400","Census Tract 8344, Cook County, Illinois","0.4771","0.0437"
"1400000US17031061901","Census Tract 619.01, Cook County, Illinois","0.5042","0.0528"
"1400000US17031710700","Census Tract 7107, Cook County, Illinois","0.5619","0.0400"
"1400000US17031671800","Census Tract 6718, Cook County, Illinois","0.5090","0.1689"
"1400000US17031804609","Census Tract 8046.09, Cook County, Illinois","0.4367","0.0554"
"1400000US17031825304","Census Tract 8253.04, Cook County, Illinois","0.3865","0.0329"
"1400000US17031050200","Census Tract 502, Cook County, Illinois","0.5311","0.0437"
"1400000US17031730700","Census Tract 7307, Cook County, Illinois","0.4472","0.0571"
"1400000US17031230800","Census Tract 2308, Cook County, Illinois","0.4524","0.0675"
"1400000US17031823001","Census Tract 8230.01, Cook County, Illinois","0.3790","0.0316"
"1400000US17031770901","Census Tract 7709.01, Cook County, Illinois","0.4306","0.0395"
"1400000US17031740300","Census Tract 7403, Cook County, Illinois","0.3162","0.0326"
"1400000US17031805002","Census Tract 8050.02, Cook County, Illinois","0.4218","0.0311"
"1400000US17031081100","Census Tract 811, Cook County, Illinois","0.4931","0.0440"
"1400000US17031140302","Census Tract 1403.02, Cook County, Illinois","0.3725","0.0320"
"1400000US17031191301","Census Tract 1913.01, Cook County, Illinois","0.3914","0.0389"
"1400000US17031650400","Census Tract 6504, Cook County, Illinois","0.3563","0.0381"
"1400000US17031804309","Census Tract 8043.09, Cook County, Illinois","0.3454","0.0551"
"1400000US17031150600","Census Tract 1506, Cook County, Illinois","0.4043","0.0527"
"1400000US17031710300","Census Tract 7103, Cook County, Illinois","0.4183","0.0575"
"1400000US17031827600","Census Tract 8276, Cook County, Illinois","0.5086","0.0614"
"1400000US17031824114","Census Tract 8241.14, Cook County, Illinois","0.4478","0.0365"
"1400000US17031031502","Census Tract 315.02, Cook County, Illinois","0.5712","0.0384"
"1400000US17031801607","Census Tract 8016.07, Cook County, Illinois","0.4814","0.0359"
"1400000US17031819801","Census Tract 8198.01, Cook County, Illinois","0.4416","0.0400"
"1400000US17031020200","Census Tract 202, Cook County, Illinois","0.4637","0.0676"
"1400000US17031691500","Census Tract 6915, Cook County, Illinois","0.5870","0.0573"
"1400000US17031282700","Census Tract 2827, Cook County, Illinois","0.3794","0.0951"
"1400000US17031031501","Census Tract 315.01, Cook County, Illinois","0.5375","0.0331"
"1400000US17031100200","Census Tract 1002, Cook County, Illinois","0.4346","0.0410"
"1400000US17031828702","Census Tract 8287.02, Cook County, Illinois","0.3805","0.0372"
"1400000US17031770700","Census Tract 7707, Cook County, Illinois","0.4462","0.0752"
"1400000US17031824003","Census Tract 8240.03, Cook County, Illinois","0.3713","0.0373"
"1400000US17031823102","Census Tract 8231.02, Cook County, Illinois","0.3996","0.0824"
"1400000US17031826304","Census Tract 8263.04, Cook County, Illinois","0.4623","0.0681"
"1400000US17031300900","Census Tract 3009, Cook County, Illinois","0.4121","0.0623"
"1400000US17031810502","Census Tract 8105.02, Cook County, Illinois","0.4333","0.0426"
"1400000US17031803500","Census Tract 8035, Cook County, Illinois","0.4087","0.0306"
"1400000US17031809700","Census Tract 8097, Cook County, Illinois","0.4314","0.0530"
"1400000US17031839100","Census Tract 8391, Cook County, Illinois","0.4860","0.0575"
"1400000US17031815100","Census Tract 8151, Cook County, Illinois","0.4388","0.0721"
"1400000US17031801608","Census Tract 8016.08, Cook County, Illinois","0.4418","0.0370"
"1400000US17031804807","Census Tract 8048.07, Cook County, Illinois","0.3408","0.0352"
"1400000US17031271300","Census Tract 2713, Cook County, Illinois","0.6833","0.1536"
"1400000US17031031200","Census Tract 312, Cook County, Illinois","0.5372","0.0436"
"1400000US17031813200","Census Tract 8132, Cook County, Illinois","0.3928","0.0454"
"1400000US17031630100","Census Tract 6301, Cook County, Illinois","0.4047","0.0595"
"1400000US17031815600","Census Tract 8156, Cook County, Illinois","0.3846","0.0353"
"1400000US17031803012","Census Tract 8030.12, Cook County, Illinois","0.3891","0.0463"
"1400000US17031829402","Census Tract 8294.02, Cook County, Illinois","0.3835","0.0346"
"1400000US17031830202","Census Tract 8302.02, Cook County, Illinois","0.3870","0.1069"
"1400000US17031301600","Census Tract 3016, Cook County, Illinois","0.4021","0.0446"
"1400000US17031580300","Census Tract 5803, Cook County, Illinois","0.3416","0.0475"
"1400000US17031421200","Census Tract 4212, Cook County, Illinois","0.5052","0.0500"
"1400000US17031805801","Census Tract 8058.01, Cook County, Illinois","0.4376","0.0565"
"1400000US17031030104","Census Tract 301.04, Cook County, Illinois","0.4868","0.0499"
"1400000US17031420300","Census Tract 4203, Cook County, Illinois","0.5305","0.0587"
"1400000US17031823302","Census Tract 8233.02, Cook County, Illinois","0.3651","0.0327"
"1400000US17031804706","Census Tract 8047.06, Cook County, Illinois","0.3181","0.0322"
"1400000US17031822302","Census Tract 8223.02, Cook County, Illinois","0.4328","0.0349"
"1400000US17031825303","Census Tract 8253.03, Cook County, Illinois","0.3711","0.0348"
"1400000US17031030701","Census Tract 307.01, Cook County, Illinois","0.4083","0.0401"
"1400000US17031804000","Census Tract 8040, Cook County, Illinois","0.3439","0.0270"
"1400000US17031842500","Census Tract 8425, Cook County, Illinois","0.6490","0.0677"
"1400000US17031010201","Census Tract 102.01, Cook County, Illinois","0.5431","0.1264"
"1400000US17031812301","Census Tract 8123.01, Cook County, Illinois","0.4141","0.0459"
"1400000US17031500100","Census Tract 5001, Cook County, Illinois","0.3895","0.0398"
